"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"in_out";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Sex";"Own_survival";"N_Recruits";"r2s";"parent_in_pedigree";"present_in_pedigree";"ever_a_parent";"ringed_ad_recorded";"estimated_pop_size";"observed_breeding_popsize"
"1409";"1999_8732671_lurøy-onøy";"1999_8732671";"8732671";"1999_lurøy-onøy";1999;"lurøy-onøy";33;0;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";35;108;43
"1410";"1999_8732672_lurøy-onøy";"1999_8732672";"8732672";"1999_lurøy-onøy";1999;"lurøy-onøy";33;0;1;1998;"no";NA;"capt";NA;"m";1;0;2;"no";"no";"never";35;108;43
"1411";"2000_8732672_lurøy-onøy";"2000_8732672";"8732672";"2000_lurøy-onøy";2000;"lurøy-onøy";33;0;2;1998;"no";"obs";"capt";NA;"m";0;0;0;"no";"no";"never";41;71;42
"1412";"1999_8732673_lurøy-onøy";"1999_8732673";"8732673";"1999_lurøy-onøy";1999;"lurøy-onøy";33;0;1;1998;"no";"obs";NA;NA;"f";0;1;1;"yes";"yes";"yes";35;108;43
"1413";"1999_8732674_lurøy-onøy";"1999_8732674";"8732674";"1999_lurøy-onøy";1999;"lurøy-onøy";33;0;1;1998;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"never";35;108;43
"1414";"2000_8732674_lurøy-onøy";"2000_8732674";"8732674";"2000_lurøy-onøy";2000;"lurøy-onøy";33;0;2;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";41;71;42
"1415";"1999_8732676_gjerøy";"1999_8732676";"8732676";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";63;78;70
"1416";"1999_8732678_gjerøy";"1999_8732678";"8732678";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";63;78;70
"1417";"1998_8732680_gjerøy";"1998_8732680";"8732680";"1998_gjerøy";1998;"gjerøy";26;0;1;1997;"no";NA;"capt";NA;"m";1;2;4;"yes";"yes";"yes";47;66;54
"1418";"1999_8732680_gjerøy";"1999_8732680";"8732680";"1999_gjerøy";1999;"gjerøy";26;0;2;1997;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";63;78;70
"1419";"2000_8732680_gjerøy";"2000_8732680";"8732680";"2000_gjerøy";2000;"gjerøy";26;0;3;1997;"no";"obs";"capt";NA;"m";0;4;4;"yes";"yes";"yes";61;67;66
"1420";"1999_8732681_gjerøy";"1999_8732681";"8732681";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";63;78;70
"1421";"2000_8732681_gjerøy";"2000_8732681";"8732681";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";NA;"capt";NA;"f";0;3;3;"yes";"yes";"yes";61;67;66
"1422";"1999_8732685_hestmannøy";"1999_8732685";"8732685";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"f";1;0;2;"no";"no";"never";120;154;133
"1423";"2000_8732685_hestmannøy";"2000_8732685";"8732685";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"no";NA;"capt";NA;"f";1;0;2;"no";"no";"never";108;121;123
"1424";"2001_8732685_hestmannøy";"2001_8732685";"8732685";"2001_hestmannøy";2001;"hestmannøy";27;0;3;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";105;141;117
"1425";"1999_8732686_hestmannøy";"1999_8732686";"8732686";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"never";120;154;133
"1426";"2000_8732686_hestmannøy";"2000_8732686";"8732686";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";108;121;123
"1427";"1998_8732687_hestmannøy";"1998_8732687";"8732687";"1998_hestmannøy";1998;"hestmannøy";27;0;1;1997;"no";NA;"capt";NA;"f";1;2;4;"yes";"yes";"yes";82;118;97
"1428";"1999_8732687_hestmannøy";"1999_8732687";"8732687";"1999_hestmannøy";1999;"hestmannøy";27;0;2;1997;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";120;154;133
"1429";"2000_8732687_hestmannøy";"2000_8732687";"8732687";"2000_hestmannøy";2000;"hestmannøy";27;0;3;1997;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";108;121;123
"1430";"2001_8732687_hestmannøy";"2001_8732687";"8732687";"2001_hestmannøy";2001;"hestmannøy";27;0;4;1997;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"yes";105;141;117
"1431";"2002_8732687_hestmannøy";"2002_8732687";"8732687";"2002_hestmannøy";2002;"hestmannøy";27;0;5;1997;"gene_new";NA;NA;"gene_new";"f";0;4;4;"yes";"yes";"yes";62;81;75
"1432";"1999_8732689_hestmannøy";"1999_8732689";"8732689";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";120;154;133
"1433";"1999_8732690_hestmannøy";"1999_8732690";"8732690";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";NA;NA;"f";1;0;2;"no";"yes";"yes";120;154;133
"1434";"2000_8732690_hestmannøy";"2000_8732690";"8732690";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"no";NA;"capt";NA;"f";1;3;5;"yes";"yes";"yes";108;121;123
"1435";"2001_8732690_hestmannøy";"2001_8732690";"8732690";"2001_hestmannøy";2001;"hestmannøy";27;0;3;1998;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"yes";105;141;117
"1436";"2002_8732690_hestmannøy";"2002_8732690";"8732690";"2002_hestmannøy";2002;"hestmannøy";27;0;4;1998;"no";NA;"capt";NA;"f";1;5;7;"yes";"yes";"yes";62;81;75
"1437";"2003_8732690_hestmannøy";"2003_8732690";"8732690";"2003_hestmannøy";2003;"hestmannøy";27;0;5;1998;"no";NA;"capt";NA;"f";0;3;3;"yes";"yes";"yes";72;191;97
"1438";"1998_8732691_hestmannøy";"1998_8732691";"8732691";"1998_hestmannøy";1998;"hestmannøy";27;0;1;1997;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";82;118;97
"1439";"1999_8732691_hestmannøy";"1999_8732691";"8732691";"1999_hestmannøy";1999;"hestmannøy";27;0;2;1997;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";120;154;133
"1440";"2000_8732691_hestmannøy";"2000_8732691";"8732691";"2000_hestmannøy";2000;"hestmannøy";27;0;3;1997;"gene_new";NA;NA;"gene_new";"f";0;1;1;"yes";"yes";"yes";108;121;123
"1441";"1999_8732694_hestmannøy";"1999_8732694";"8732694";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";120;154;133
"1442";"1999_8732695_gjerøy";"1999_8732695";"8732695";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";63;78;70
"1443";"2000_8732695_gjerøy";"2000_8732695";"8732695";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";"obs";NA;NA;"m";1;2;4;"yes";"yes";"yes";61;67;66
"1444";"2001_8732695_gjerøy";"2001_8732695";"8732695";"2001_gjerøy";2001;"gjerøy";26;0;3;1998;"no";NA;"capt";NA;"m";1;0;2;"no";"yes";"yes";48;59;54
"1445";"2002_8732695_gjerøy";"2002_8732695";"8732695";"2002_gjerøy";2002;"gjerøy";26;0;4;1998;"gene_new";NA;NA;"gene_new";"m";0;0;0;"yes";"yes";"yes";36;52;48
"1446";"1999_8732696_gjerøy";"1999_8732696";"8732696";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";63;78;70
"1447";"2000_8732696_gjerøy";"2000_8732696";"8732696";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";61;67;66
"1448";"2001_8732696_gjerøy";"2001_8732696";"8732696";"2001_gjerøy";2001;"gjerøy";26;0;3;1998;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";48;59;54
"1449";"1999_8732697_gjerøy";"1999_8732697";"8732697";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"never";63;78;70
"1450";"2000_8732697_gjerøy";"2000_8732697";"8732697";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";NA;"capt";NA;"m";1;0;2;"no";"yes";"never";61;67;66
"1451";"2001_8732697_gjerøy";"2001_8732697";"8732697";"2001_gjerøy";2001;"gjerøy";26;0;3;1998;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";48;59;54
"1452";"1999_8732698_gjerøy";"1999_8732698";"8732698";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"never";63;78;70
"1453";"2000_8732698_gjerøy";"2000_8732698";"8732698";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";61;67;66
"1454";"1999_8732699_gjerøy";"1999_8732699";"8732699";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"no";"never";63;78;70
"1455";"2000_8732699_gjerøy";"2000_8732699";"8732699";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";61;67;66
"1456";"1999_8732700_gjerøy";"1999_8732700";"8732700";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";63;78;70
"1457";"2000_8732700_gjerøy";"2000_8732700";"8732700";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";61;67;66
"1458";"2001_8732700_gjerøy";"2001_8732700";"8732700";"2001_gjerøy";2001;"gjerøy";26;0;3;1998;"no";NA;"capt";NA;"f";0;2;2;"yes";"yes";"yes";48;59;54
"1459";"2000_8747005_sleneset";"2000_8747005";"8747005";"2000_sleneset";2000;"sleneset";35;1;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";50;60;52
"1460";"1999_8747010_lovund";"1999_8747010";"8747010";"1999_lovund";1999;"lovund";34;1;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";24;44;26
"1461";"2000_8747012_indre kvarøy";"2000_8747012";"8747012";"2000_indre kvarøy";2000;"indre kvarøy";28;0;1;1999;"no";NA;"capt";NA;"m";1;0;2;"no";"yes";"never";25;32;30
"1462";"2001_8747012_indre kvarøy";"2001_8747012";"8747012";"2001_indre kvarøy";2001;"indre kvarøy";28;0;2;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";32;40;35
"1463";"2000_8747023_lurøy-onøy";"2000_8747023";"8747023";"2000_lurøy-onøy";2000;"lurøy-onøy";33;0;1;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";41;71;42
"1464";"1999_8747026_træna";"1999_8747026";"8747026";"1999_træna";1999;"træna";23;1;1;1998;"no";"obs";"capt";NA;"m";0;0;0;"no";"no";"never";63;77;62
"1465";"1999_8747033_sleneset";"1999_8747033";"8747033";"1999_sleneset";1999;"sleneset";35;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";40;75;52
"1466";"2000_8747036_lurøy-onøy";"2000_8747036";"8747036";"2000_lurøy-onøy";2000;"lurøy-onøy";33;0;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";41;71;42
"1467";"1999_8747038_lovund";"1999_8747038";"8747038";"1999_lovund";1999;"lovund";34;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";24;44;26
"1468";"1999_8747042_lovund";"1999_8747042";"8747042";"1999_lovund";1999;"lovund";34;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";24;44;26
"1469";"2000_8747052_sleneset";"2000_8747052";"8747052";"2000_sleneset";2000;"sleneset";35;1;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";50;60;52
"1470";"1999_8747062_sleneset";"1999_8747062";"8747062";"1999_sleneset";1999;"sleneset";35;1;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";40;75;52
"1471";"1999_8747064_sleneset";"1999_8747064";"8747064";"1999_sleneset";1999;"sleneset";35;1;1;1998;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";40;75;52
"1472";"2000_8747085_træna";"2000_8747085";"8747085";"2000_træna";2000;"træna";23;1;1;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";8;14;9
"1473";"1999_8747088_selvær";"1999_8747088";"8747088";"1999_selvær";1999;"selvær";24;1;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";77;92;76
"1474";"1999_8747100_hestmannøy";"1999_8747100";"8747100";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"f";0;1;1;"yes";"yes";"yes";120;154;133
"1475";"1999_8747101_hestmannøy";"1999_8747101";"8747101";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";120;154;133
"1476";"2000_8747101_hestmannøy";"2000_8747101";"8747101";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"yes";108;121;123
"1477";"1999_8747102_hestmannøy";"1999_8747102";"8747102";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";120;154;133
"1478";"1998_8747103_hestmannøy";"1998_8747103";"8747103";"1998_hestmannøy";1998;"hestmannøy";27;0;1;1997;"gene_new";NA;NA;"gene_new";"f";1;1;3;"yes";"yes";"yes";82;118;97
"1479";"1999_8747103_hestmannøy";"1999_8747103";"8747103";"1999_hestmannøy";1999;"hestmannøy";27;0;2;1997;"no";NA;"capt";NA;"f";0;2;2;"yes";"yes";"yes";120;154;133
"1480";"1999_8747104_hestmannøy";"1999_8747104";"8747104";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"f";1;2;4;"yes";"yes";"yes";120;154;133
"1481";"2000_8747104_hestmannøy";"2000_8747104";"8747104";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"yes";NA;NA;NA;"f";1;1;3;"yes";"yes";"yes";108;121;123
"1482";"2001_8747104_hestmannøy";"2001_8747104";"8747104";"2001_hestmannøy";2001;"hestmannøy";27;0;3;1998;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"yes";105;141;117
"1483";"1999_8747105_hestmannøy";"1999_8747105";"8747105";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";120;154;133
"1484";"2000_8747105_hestmannøy";"2000_8747105";"8747105";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"yes";108;121;123
"1485";"1999_8747106_hestmannøy";"1999_8747106";"8747106";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";120;154;133
"1486";"2000_8747109_indre kvarøy";"2000_8747109";"8747109";"2000_indre kvarøy";2000;"indre kvarøy";28;0;1;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";25;32;30
"1487";"1999_8747114_indre kvarøy";"1999_8747114";"8747114";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";44;51;49
"1488";"1999_8747116_indre kvarøy";"1999_8747116";"8747116";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";"obs";"capt";NA;"m";0;0;0;"no";"no";"never";44;51;49
"1489";"1999_8747117_indre kvarøy";"1999_8747117";"8747117";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";44;51;49
"1490";"2000_8747118_hestmannøy";"2000_8747118";"8747118";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";108;121;123
"1491";"2001_8747118_hestmannøy";"2001_8747118";"8747118";"2001_hestmannøy";2001;"hestmannøy";27;0;2;1999;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"yes";105;141;117
"1492";"1999_8747120_lovund";"1999_8747120";"8747120";"1999_lovund";1999;"lovund";34;1;1;1998;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";24;44;26
"1493";"1999_8747121_lovund";"1999_8747121";"8747121";"1999_lovund";1999;"lovund";34;1;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";24;44;26
"1494";"2000_8747125_gjerøy";"2000_8747125";"8747125";"2000_gjerøy";2000;"gjerøy";26;0;1;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";61;67;66
"1495";"1999_8747135_selvær";"1999_8747135";"8747135";"1999_selvær";1999;"selvær";24;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";77;92;76
"1496";"1999_8747144_træna";"1999_8747144";"8747144";"1999_træna";1999;"træna";23;1;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";63;77;62
"1497";"1999_8747145_træna";"1999_8747145";"8747145";"1999_træna";1999;"træna";23;1;1;1998;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";63;77;62
"1498";"1999_8747158_selvær";"1999_8747158";"8747158";"1999_selvær";1999;"selvær";24;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";77;92;76
"1499";"1999_8747161_selvær";"1999_8747161";"8747161";"1999_selvær";1999;"selvær";24;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";77;92;76
"1500";"1999_8747167_lovund";"1999_8747167";"8747167";"1999_lovund";1999;"lovund";34;1;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";24;44;26
"1501";"2000_8747182_træna";"2000_8747182";"8747182";"2000_træna";2000;"træna";23;1;1;1999;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"never";8;14;9
"1502";"2000_8747204_gjerøy";"2000_8747204";"8747204";"2000_gjerøy";2000;"gjerøy";26;0;1;1999;"yes";NA;NA;NA;"m";1;0;2;"no";"no";"never";61;67;66
"1503";"2001_8747204_gjerøy";"2001_8747204";"8747204";"2001_gjerøy";2001;"gjerøy";26;0;2;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";48;59;54
"1504";"1999_8747215_indre kvarøy";"1999_8747215";"8747215";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";44;51;49
"1505";"1999_8747216_indre kvarøy";"1999_8747216";"8747216";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";44;51;49
"1506";"1999_8747218_hestmannøy";"1999_8747218";"8747218";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"f";0;4;4;"yes";"yes";"yes";120;154;133
"1507";"2000_8747220_hestmannøy";"2000_8747220";"8747220";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"yes";108;121;123
"1508";"2001_8747220_hestmannøy";"2001_8747220";"8747220";"2001_hestmannøy";2001;"hestmannøy";27;0;2;1999;"gene_new";NA;NA;"gene_new";"m";0;1;1;"yes";"yes";"yes";105;141;117
"1509";"2000_8747221_hestmannøy";"2000_8747221";"8747221";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";NA;NA;"f";1;0;2;"no";"yes";"never";108;121;123
"1510";"2001_8747221_hestmannøy";"2001_8747221";"8747221";"2001_hestmannøy";2001;"hestmannøy";27;0;2;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";105;141;117
"1511";"2000_8747222_hestmannøy";"2000_8747222";"8747222";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";108;121;123
"1512";"2001_8747222_hestmannøy";"2001_8747222";"8747222";"2001_hestmannøy";2001;"hestmannøy";27;0;2;1999;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";105;141;117
"1513";"2002_8747222_hestmannøy";"2002_8747222";"8747222";"2002_hestmannøy";2002;"hestmannøy";27;0;3;1999;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";62;81;75
"1514";"2003_8747222_hestmannøy";"2003_8747222";"8747222";"2003_hestmannøy";2003;"hestmannøy";27;0;4;1999;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";72;191;97
"1515";"2000_8747223_hestmannøy";"2000_8747223";"8747223";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"never";108;121;123
"1516";"2001_8747223_hestmannøy";"2001_8747223";"8747223";"2001_hestmannøy";2001;"hestmannøy";27;0;2;1999;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"never";105;141;117
"1517";"2002_8747223_hestmannøy";"2002_8747223";"8747223";"2002_hestmannøy";2002;"hestmannøy";27;0;3;1999;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";62;81;75
"1518";"2000_8747225_hestmannøy";"2000_8747225";"8747225";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"never";108;121;123
"1519";"1999_8747227_hestmannøy";"1999_8747227";"8747227";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";120;154;133
"1520";"1999_8747228_hestmannøy";"1999_8747228";"8747228";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";120;154;133
"1521";"2000_8747228_hestmannøy";"2000_8747228";"8747228";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"no";"obs";NA;NA;"m";0;1;1;"yes";"yes";"yes";108;121;123
"1522";"1999_8747229_hestmannøy";"1999_8747229";"8747229";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"f";1;3;5;"yes";"yes";"yes";120;154;133
"1523";"2000_8747229_hestmannøy";"2000_8747229";"8747229";"2000_hestmannøy";2000;"hestmannøy";27;0;2;1998;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"yes";108;121;123
"1524";"2001_8747229_hestmannøy";"2001_8747229";"8747229";"2001_hestmannøy";2001;"hestmannøy";27;0;3;1998;"no";"obs";NA;NA;"f";0;1;1;"yes";"yes";"yes";105;141;117
"1525";"1999_8747233_gjerøy";"1999_8747233";"8747233";"1999_gjerøy";1999;"gjerøy";26;0;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";63;78;70
"1526";"1999_8747234_aldra";"1999_8747234";"8747234";"1999_aldra";1999;"aldra";38;0;1;1998;"no";"obs";"capt";NA;"m";1;4;6;"yes";"yes";"yes";7;11;7
"1527";"2000_8747234_aldra";"2000_8747234";"8747234";"2000_aldra";2000;"aldra";38;0;2;1998;"no";NA;"capt";NA;"m";0;3;3;"yes";"yes";"yes";18;23;19
"1528";"2000_8747239_gjerøy";"2000_8747239";"8747239";"2000_gjerøy";2000;"gjerøy";26;0;2;1998;"gene_new";NA;NA;"gene_new";"m";1;1;3;"yes";"yes";"yes";61;67;66
"1529";"2001_8747239_gjerøy";"2001_8747239";"8747239";"2001_gjerøy";2001;"gjerøy";26;0;3;1998;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";48;59;54
"1530";"2002_8747239_gjerøy";"2002_8747239";"8747239";"2002_gjerøy";2002;"gjerøy";26;0;4;1998;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";36;52;48
"1531";"2003_8747239_gjerøy";"2003_8747239";"8747239";"2003_gjerøy";2003;"gjerøy";26;0;5;1998;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";37;74;48
"1532";"2004_8747239_gjerøy";"2004_8747239";"8747239";"2004_gjerøy";2004;"gjerøy";26;0;6;1998;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"yes";48;58;52
"1533";"2000_8747254_indre kvarøy";"2000_8747254";"8747254";"2000_indre kvarøy";2000;"indre kvarøy";28;0;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";25;32;30
"1534";"1999_8747256_indre kvarøy";"1999_8747256";"8747256";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";44;51;49
"1535";"2000_8747257_indre kvarøy";"2000_8747257";"8747257";"2000_indre kvarøy";2000;"indre kvarøy";28;0;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";25;32;30
"1536";"1998_8747258_indre kvarøy";"1998_8747258";"8747258";"1998_indre kvarøy";1998;"indre kvarøy";28;0;3;1995;"gene_new";NA;NA;"gene_new";"f";1;1;3;"yes";"yes";"yes";41;51;49
"1537";"1999_8747258_indre kvarøy";"1999_8747258";"8747258";"1999_indre kvarøy";1999;"indre kvarøy";28;0;4;1995;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";44;51;49
"1538";"2000_8747258_indre kvarøy";"2000_8747258";"8747258";"2000_indre kvarøy";2000;"indre kvarøy";28;0;5;1995;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";25;32;30
"1539";"1999_8747259_indre kvarøy";"1999_8747259";"8747259";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";44;51;49
"1540";"2000_8747259_indre kvarøy";"2000_8747259";"8747259";"2000_indre kvarøy";2000;"indre kvarøy";28;0;2;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";25;32;30
"1541";"2001_8747259_indre kvarøy";"2001_8747259";"8747259";"2001_indre kvarøy";2001;"indre kvarøy";28;0;3;1998;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";32;40;35
"1542";"2002_8747259_indre kvarøy";"2002_8747259";"8747259";"2002_indre kvarøy";2002;"indre kvarøy";28;0;4;1998;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";31;38;33
"1543";"1999_8747260_indre kvarøy";"1999_8747260";"8747260";"1999_indre kvarøy";1999;"indre kvarøy";28;0;1;1998;"no";NA;"capt";NA;"m";0;1;1;"yes";"yes";"yes";44;51;49
"1544";"2000_8747263_hestmannøy";"2000_8747263";"8747263";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";108;121;123
"1545";"2000_8747267_hestmannøy";"2000_8747267";"8747267";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";108;121;123
